Date,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25
02/02/2018,-27.21,-26.88
03/02/2018,-27.52,-26.98
04/02/2018,-27.52,-27.09
05/02/2018,-27.62,-27.12
06/02/2018,-27.55,-27.04
07/02/2018,-27.68,-27.03
08/02/2018,-27.57,-27.09
09/02/2018,-27.43,-27.05
10/02/2018,-27.45,-27.0
11/02/2018,-27.41,-27.0
12/02/2018,-27.27,-26.94
13/02/2018,-27.42,-26.98
14/02/2018,-27.31,-26.96
15/02/2018,-27.32,-27.02
16/02/2018,-27.34,-27.01
17/02/2018,-27.37,-27.0
18/02/2018,-27.24,-26.86
19/02/2018,-27.47,-26.94
20/02/2018,-27.28,-26.85
21/02/2018,-27.36,-26.87
22/02/2018,-27.29,-26.86
23/02/2018,-27.48,-26.89
24/02/2018,-27.2,-26.86
25/02/2018,-26.93,-26.73
26/02/2018,-26.87,-26.67
27/02/2018,-27.23,-26.72
28/02/2018,-27.51,-26.91
01/03/2018,-27.48,-26.89
02/03/2018,-27.46,-26.84
03/03/2018,-27.52,-26.89
04/03/2018,-27.14,-26.84
05/03/2018,-26.73,-26.6
06/03/2018,-26.75,-26.57
07/03/2018,-27.02,-26.67
08/03/2018,-27.02,-26.71
09/03/2018,-26.98,-26.7
10/03/2018,-26.82,-26.62
11/03/2018,-26.69,-26.46
12/03/2018,-26.51,-26.35
13/03/2018,-26.79,-26.45
14/03/2018,-26.89,-26.48
15/03/2018,-26.65,-26.39
16/03/2018,-26.65,-26.29
17/03/2018,-26.83,-26.24
18/03/2018,-26.42,-26.14
19/03/2018,-26.41,-26.1
20/03/2018,-26.39,-26.06
21/03/2018,-26.53,-26.12
22/03/2018,-26.34,-25.98
23/03/2018,-26.27,-25.88
24/03/2018,-26.39,-25.84
25/03/2018,-26.27,-25.77
26/03/2018,-26.24,-25.71
27/03/2018,-25.98,-25.65
28/03/2018,-25.86,-25.49
29/03/2018,-25.99,-25.48
30/03/2018,-25.89,-25.4
31/03/2018,-25.92,-25.29
01/04/2018,-25.71,-25.27
02/04/2018,-25.53,-25.12
03/04/2018,-25.65,-25.07
04/04/2018,-25.57,-25.06
05/04/2018,-25.61,-24.97
06/04/2018,-25.64,-24.99
07/04/2018,-25.71,-24.94
08/04/2018,-25.65,-24.89
09/04/2018,-25.34,-24.72
10/04/2018,-25.26,-24.7
11/04/2018,-25.08,-24.62
12/04/2018,-25.02,-24.52
13/04/2018,-25.04,-24.5
14/04/2018,-25.14,-24.48
15/04/2018,-24.95,-24.34
16/04/2018,-24.82,-24.29
17/04/2018,-25.23,-24.43
18/04/2018,-24.99,-24.4
19/04/2018,-24.99,-24.33
20/04/2018,-24.98,-24.28
21/04/2018,-24.94,-24.23
22/04/2018,-24.98,-24.24
23/04/2018,-25.03,-24.25
24/04/2018,-25.05,-24.28
25/04/2018,-24.8,-24.12
26/04/2018,-24.88,-24.12
27/04/2018,-24.78,-24.04
28/04/2018,-24.81,-24.05
29/04/2018,-24.67,-24.0
30/04/2018,-24.7,-23.99
01/05/2018,-24.34,-23.9
02/05/2018,-24.38,-23.79
03/05/2018,-24.31,-23.76
04/05/2018,-24.46,-23.81
05/05/2018,-24.44,-23.82
06/05/2018,-24.3,-23.79
07/05/2018,-24.31,-23.72
08/05/2018,-24.28,-23.69
09/05/2018,-24.13,-23.65
10/05/2018,-24.64,-23.81
11/05/2018,-24.59,-23.84
12/05/2018,-24.44,-23.8
13/05/2018,-24.18,-23.69
14/05/2018,-24.13,-23.62
15/05/2018,-23.83,-23.54
16/05/2018,-24.0,-23.56
17/05/2018,-23.93,-23.52
18/05/2018,-23.95,-23.47
19/05/2018,-24.17,-23.51
20/05/2018,-24.0,-23.47
21/05/2018,-24.11,-23.47
22/05/2018,-24.02,-23.45
23/05/2018,-23.8,-23.41
24/05/2018,-23.73,-23.35
25/05/2018,-23.8,-23.37
26/05/2018,-23.79,-23.38
27/05/2018,-23.75,-23.36
28/05/2018,-23.77,-23.37
29/05/2018,-23.74,-23.33
30/05/2018,-23.82,-23.35
31/05/2018,-23.73,-23.33
01/06/2018,-23.88,-23.38
02/06/2018,-23.92,-23.4
03/06/2018,-23.92,-23.41
04/06/2018,-23.93,-23.39
05/06/2018,-23.94,-23.41
06/06/2018,-24.05,-23.49
07/06/2018,-24.08,-23.51
08/06/2018,-23.85,-23.45
09/06/2018,-23.75,-23.38
10/06/2018,-23.68,-23.34
11/06/2018,-23.86,-23.38
12/06/2018,-23.96,-23.42
13/06/2018,-23.75,-23.38
14/06/2018,-23.58,-23.25
15/06/2018,-23.61,-23.28
16/06/2018,-23.64,-23.3
17/06/2018,-23.65,-23.31
18/06/2018,-23.86,-23.37
19/06/2018,-23.88,-23.44
20/06/2018,-23.92,-23.47
21/06/2018,-23.99,-23.52
22/06/2018,-24.07,-23.53
23/06/2018,-23.86,-23.51
24/06/2018,-23.77,-23.42
25/06/2018,-23.78,-23.41
26/06/2018,-23.79,-23.43
27/06/2018,-23.96,-23.48
28/06/2018,-24.06,-23.55
29/06/2018,-24.03,-23.56
30/06/2018,-24.05,-23.61
01/07/2018,-24.26,-23.73
02/07/2018,-24.32,-23.75
03/07/2018,-24.5,-23.84
04/07/2018,-24.64,-23.94
05/07/2018,-24.72,-24.05
06/07/2018,-24.85,-24.15
07/07/2018,-24.7,-24.17
08/07/2018,-24.48,-24.09
09/07/2018,-24.69,-24.12
10/07/2018,-24.76,-24.18
11/07/2018,-24.76,-24.22
12/07/2018,-24.78,-24.26
13/07/2018,-24.91,-24.34
14/07/2018,-24.88,-24.34
15/07/2018,-24.87,-24.34
16/07/2018,-24.96,-24.37
17/07/2018,-25.0,-24.42
18/07/2018,-24.86,-24.4
19/07/2018,-24.97,-24.43
20/07/2018,-24.99,-24.47
21/07/2018,-25.06,-24.5
22/07/2018,-25.1,-24.53
23/07/2018,-25.14,-24.58
24/07/2018,-25.12,-24.59
25/07/2018,-25.2,-24.62
26/07/2018,-25.32,-24.7
27/07/2018,-25.27,-24.7
28/07/2018,-25.31,-24.72
29/07/2018,-25.3,-24.74
30/07/2018,-25.43,-24.79
31/07/2018,-25.49,-24.86
01/08/2018,-25.56,-24.94
02/08/2018,-25.69,-25.0
03/08/2018,-25.95,-25.12
04/08/2018,-25.91,-25.16
05/08/2018,-25.59,-25.06
06/08/2018,-25.55,-25.0
07/08/2018,-25.55,-25.03
08/08/2018,-25.64,-25.05
09/08/2018,-25.44,-25.01
10/08/2018,-25.54,-25.05
11/08/2018,-25.68,-25.04
12/08/2018,-25.46,-24.99
13/08/2018,-25.39,-24.93
14/08/2018,-25.1,-24.79
15/08/2018,-24.76,-24.65
16/08/2018,-25.08,-24.69
17/08/2018,-25.31,-24.76
18/08/2018,-25.41,-24.86
19/08/2018,-25.2,-24.82
20/08/2018,-25.42,-24.84
21/08/2018,-25.48,-24.89
22/08/2018,-25.5,-24.95
23/08/2018,-25.42,-24.89
24/08/2018,-25.38,-24.85
25/08/2018,-25.43,-24.86
26/08/2018,-25.38,-24.89
27/08/2018,-25.2,-24.84
28/08/2018,-25.21,-24.86
29/08/2018,-25.34,-24.85
30/08/2018,-25.43,-24.91
31/08/2018,-25.47,-24.93
01/09/2018,-25.31,-24.89
02/09/2018,-25.26,-24.87
03/09/2018,-25.39,-24.87
04/09/2018,-25.53,-24.94
05/09/2018,-25.56,-24.97
06/09/2018,-25.54,-24.94
07/09/2018,-25.51,-24.97
08/09/2018,-25.53,-25.01
09/09/2018,-25.53,-25.02
10/09/2018,-25.57,-25.04
11/09/2018,-25.61,-25.09
12/09/2018,-25.81,-25.14
13/09/2018,-25.67,-25.14
14/09/2018,-25.65,-25.08
15/09/2018,-25.93,-25.19
16/09/2018,-25.78,-25.24
17/09/2018,-25.74,-25.18
18/09/2018,-25.78,-25.25
19/09/2018,-25.9,-25.28
20/09/2018,-25.65,-25.2
21/09/2018,-25.7,-25.19
22/09/2018,-25.92,-25.23
23/09/2018,-25.8,-25.26
24/09/2018,-25.68,-25.19
25/09/2018,-25.78,-25.26
26/09/2018,-25.78,-25.28
27/09/2018,-25.82,-25.26
28/09/2018,-25.98,-25.32
29/09/2018,-26.06,-25.37
30/09/2018,-26.09,-25.42
01/10/2018,-25.95,-25.38
02/10/2018,-26.03,-25.41
03/10/2018,-26.13,-25.49
04/10/2018,-26.2,-25.53
05/10/2018,-26.18,-25.53
06/10/2018,-26.19,-25.53
07/10/2018,-26.19,-25.53
08/10/2018,-26.23,-25.6
09/10/2018,-26.21,-25.6
10/10/2018,-26.25,-25.61
11/10/2018,-26.1,-25.6
12/10/2018,-26.11,-25.6
13/10/2018,-26.28,-25.65
14/10/2018,-26.24,-25.62
15/10/2018,-26.24,-25.62
16/10/2018,-26.13,-25.6
17/10/2018,-26.08,-25.59
18/10/2018,-26.05,-25.53
19/10/2018,-26.0,-25.55
20/10/2018,-26.1,-25.6
21/10/2018,-26.05,-25.58
22/10/2018,-26.07,-25.55
23/10/2018,-25.97,-25.55
24/10/2018,-25.96,-25.52
25/10/2018,-26.06,-25.55
26/10/2018,-25.99,-25.52
27/10/2018,-25.87,-25.45
28/10/2018,-25.8,-25.43
29/10/2018,-25.82,-25.42
30/10/2018,-25.87,-25.5
31/10/2018,-25.88,-25.54
01/11/2018,-25.71,-25.4
02/11/2018,-25.69,-25.36
03/11/2018,-25.78,-25.44
04/11/2018,-25.82,-25.42
05/11/2018,-25.78,-25.42
06/11/2018,-25.89,-25.45
07/11/2018,-25.85,-25.47
08/11/2018,-25.91,-25.52
09/11/2018,-25.91,-25.51
10/11/2018,-26.03,-25.51
11/11/2018,-25.9,-25.52
12/11/2018,-25.97,-25.56
13/11/2018,-26.03,-25.58
14/11/2018,-26.16,-25.61
15/11/2018,-26.2,-25.62
16/11/2018,-26.28,-25.69
17/11/2018,-26.31,-25.73
18/11/2018,-26.27,-25.7
19/11/2018,-26.17,-25.66
20/11/2018,-26.27,-25.66
21/11/2018,-26.36,-25.78
22/11/2018,-26.33,-25.81
23/11/2018,-26.32,-25.81
24/11/2018,-26.25,-25.72
25/11/2018,-26.26,-25.63
26/11/2018,-26.29,-25.67
27/11/2018,-26.41,-25.76
28/11/2018,-26.66,-25.93
29/11/2018,-26.52,-25.95
30/11/2018,-26.51,-25.93
01/12/2018,-26.37,-25.81
02/12/2018,-26.41,-25.86
03/12/2018,-26.34,-25.78
04/12/2018,-26.59,-25.81
05/12/2018,-26.8,-26.04
06/12/2018,-26.8,-26.06
07/12/2018,-26.57,-26.05
08/12/2018,-26.39,-25.9
09/12/2018,-26.37,-25.87
10/12/2018,-26.46,-25.96
11/12/2018,-26.46,-25.96
12/12/2018,-26.53,-26.02
13/12/2018,-26.46,-25.97
14/12/2018,-26.54,-25.99
15/12/2018,-26.53,-26.02
16/12/2018,-26.56,-26.07
17/12/2018,-26.48,-26.01
18/12/2018,-26.83,-26.18
19/12/2018,-26.64,-26.18
20/12/2018,-26.57,-26.11
21/12/2018,-26.7,-26.17
22/12/2018,-26.63,-26.16
23/12/2018,-26.56,-26.1
24/12/2018,-26.73,-26.12
25/12/2018,-26.57,-26.16
26/12/2018,-26.54,-26.13
27/12/2018,-26.66,-26.13
28/12/2018,-26.68,-26.16
29/12/2018,-26.67,-26.17
30/12/2018,-26.84,-26.21
31/12/2018,-26.89,-26.26
01/01/2019,-26.66,-26.33
02/01/2019,-26.58,-26.21
03/01/2019,-26.86,-26.37
04/01/2019,-26.83,-26.41
05/01/2019,-26.91,-26.39
06/01/2019,-26.73,-26.36
07/01/2019,-26.85,-26.43
08/01/2019,-26.78,-26.37
09/01/2019,-26.71,-26.29
10/01/2019,-26.74,-26.35
11/01/2019,-26.87,-26.46
12/01/2019,-26.94,-26.49
13/01/2019,-26.89,-26.41
14/01/2019,-26.8,-26.37
15/01/2019,-26.78,-26.49
16/01/2019,-27.14,-26.63
17/01/2019,-26.86,-26.51
18/01/2019,-26.89,-26.46
19/01/2019,-26.96,-26.5
20/01/2019,-26.8,-26.48
21/01/2019,-26.88,-26.51
22/01/2019,-26.78,-26.45
23/01/2019,-26.74,-26.39
24/01/2019,-26.83,-26.42
25/01/2019,-26.83,-26.49
26/01/2019,-26.87,-26.53
27/01/2019,-26.84,-26.47
28/01/2019,-26.69,-26.39
29/01/2019,-26.81,-26.49
30/01/2019,-26.75,-26.42
31/01/2019,-26.8,-26.48
01/02/2019,-26.75,-26.42
02/02/2019,-26.74,-26.41
03/02/2019,-26.79,-26.45
04/02/2019,-27.03,-26.64
05/02/2019,-26.88,-26.6
06/02/2019,-26.79,-26.56
07/02/2019,-26.55,-26.38
08/02/2019,-26.52,-26.33
09/02/2019,-26.56,-26.33
10/02/2019,-26.46,-26.24
11/02/2019,-26.49,-26.18
12/02/2019,-26.48,-26.28
13/02/2019,-26.5,-26.3
14/02/2019,-26.52,-26.3
15/02/2019,-26.45,-26.22
16/02/2019,-26.56,-26.23
17/02/2019,-26.42,-26.19
18/02/2019,-26.41,-26.14
19/02/2019,-26.33,-26.1
20/02/2019,-26.37,-26.1
21/02/2019,-26.49,-26.15
22/02/2019,-26.47,-26.16
23/02/2019,-26.4,-26.12
24/02/2019,-26.36,-26.12
25/02/2019,-26.28,-26.02
26/02/2019,-26.27,-26.02
27/02/2019,-26.21,-25.95
28/02/2019,-26.23,-25.95
01/03/2019,-26.13,-25.86
02/03/2019,-26.21,-25.9
03/03/2019,-26.18,-25.91
04/03/2019,-26.13,-25.85
05/03/2019,-26.12,-25.83
06/03/2019,-26.21,-25.93
07/03/2019,-26.11,-25.85
08/03/2019,-26.19,-25.89
09/03/2019,-26.24,-25.94
10/03/2019,-26.18,-25.9
11/03/2019,-26.06,-25.79
12/03/2019,-26.15,-25.88
13/03/2019,-26.13,-25.82
14/03/2019,-26.32,-25.87
15/03/2019,-26.11,-25.86
16/03/2019,-26.1,-25.88
17/03/2019,-25.94,-25.76
25/03/2019,-25.96,-25.65
26/03/2019,-25.85,-25.68
27/03/2019,-25.89,-25.7
28/03/2019,-26.1,-25.88
29/03/2019,-25.96,-25.77
30/03/2019,-25.96,-25.74
31/03/2019,-25.85,-25.66
01/04/2019,-25.89,-25.66
02/04/2019,-25.76,-25.63
03/04/2019,-25.85,-25.61
04/04/2019,-25.52,-25.45
05/04/2019,-25.68,-25.53
06/04/2019,-25.74,-25.53
07/04/2019,-25.65,-25.49
08/04/2019,-25.74,-25.54
09/04/2019,-25.72,-25.53
10/04/2019,-25.65,-25.5
11/04/2019,-25.76,-25.55
12/04/2019,-25.7,-25.53
13/04/2019,-25.85,-25.58
14/04/2019,-25.65,-25.52
15/04/2019,-25.56,-25.48
16/04/2019,-25.62,-25.51
17/04/2019,-25.69,-25.53
18/04/2019,-25.87,-25.59
19/04/2019,-25.84,-25.63
20/04/2019,-25.85,-25.6
21/04/2019,-25.62,-25.52
22/04/2019,-25.36,-25.34
23/04/2019,-25.61,-25.38
24/04/2019,-25.52,-25.44
25/04/2019,-25.67,-25.49
26/04/2019,-25.68,-25.48
27/04/2019,-25.71,-25.51
28/04/2019,-25.6,-25.45
29/04/2019,-25.62,-25.45
30/04/2019,-25.61,-25.41
01/05/2019,-25.48,-25.4
02/05/2019,-25.65,-25.43
03/05/2019,-25.61,-25.42
04/05/2019,-25.57,-25.34
05/05/2019,-25.5,-25.34
06/05/2019,-25.46,-25.35
07/05/2019,-25.6,-25.44
08/05/2019,-25.67,-25.45
09/05/2019,-26.03,-25.54
10/05/2019,-26.14,-25.66
11/05/2019,-26.27,-25.79
12/05/2019,-26.02,-25.68
13/05/2019,-26.06,-25.72
14/05/2019,-25.97,-25.68
15/05/2019,-25.97,-25.69
16/05/2019,-25.78,-25.55
17/05/2019,-25.78,-25.56
18/05/2019,-25.38,-25.32
19/05/2019,-25.02,-25.16
20/05/2019,-25.35,-25.26
21/05/2019,-25.48,-25.3
22/05/2019,-25.39,-25.27
23/05/2019,-25.6,-25.38
24/05/2019,-25.42,-25.28
25/05/2019,-25.47,-25.28
26/05/2019,-25.15,-25.12
27/05/2019,-25.29,-25.09
28/05/2019,-25.35,-25.14
29/05/2019,-25.29,-25.17
30/05/2019,-25.37,-25.22
31/05/2019,-25.36,-25.21
01/06/2019,-25.45,-25.23
02/06/2019,-25.28,-25.15
03/06/2019,-25.35,-25.15
04/06/2019,-25.52,-25.27
05/06/2019,-25.39,-25.2
06/06/2019,-25.56,-25.3
07/06/2019,-25.49,-25.28
08/06/2019,-25.55,-25.32
09/06/2019,-25.59,-25.32
10/06/2019,-25.58,-25.31
11/06/2019,-25.55,-25.3
12/06/2019,-25.65,-25.38
13/06/2019,-25.76,-25.46
14/06/2019,-25.7,-25.46
15/06/2019,-25.68,-25.43
16/06/2019,-25.59,-25.4
17/06/2019,-25.62,-25.38
18/06/2019,-25.52,-25.32
19/06/2019,-25.62,-25.36
20/06/2019,-25.65,-25.41
21/06/2019,-25.71,-25.47
22/06/2019,-25.67,-25.43
23/06/2019,-25.51,-25.34
24/06/2019,-25.7,-25.45
25/06/2019,-25.73,-25.49
26/06/2019,-25.77,-25.51
27/06/2019,-25.75,-25.51
28/06/2019,-25.89,-25.55
29/06/2019,-26.07,-25.66
30/06/2019,-26.03,-25.71
01/07/2019,-26.12,-25.73
02/07/2019,-26.08,-25.74
03/07/2019,-26.47,-25.82
04/07/2019,-26.7,-26.0
05/07/2019,-26.71,-26.05
06/07/2019,-26.74,-26.08
07/07/2019,-26.63,-26.05
08/07/2019,-26.62,-26.02
09/07/2019,-26.58,-25.99
10/07/2019,-26.42,-25.97
11/07/2019,-26.38,-25.96
12/07/2019,-26.56,-25.99
13/07/2019,-26.13,-25.82
14/07/2019,-25.98,-25.71
15/07/2019,-25.94,-25.65
16/07/2019,-25.87,-25.62
17/07/2019,-26.16,-25.74
18/07/2019,-26.52,-25.89
19/07/2019,-26.42,-25.94
20/07/2019,-26.41,-25.97
21/07/2019,-26.39,-25.99
22/07/2019,-26.47,-26.04
23/07/2019,-26.59,-26.1
24/07/2019,-26.64,-26.12
25/07/2019,-26.91,-26.21
26/07/2019,-26.92,-26.23
27/07/2019,-26.89,-26.22
28/07/2019,-26.13,-25.87
29/07/2019,-26.19,-25.94
30/07/2019,-26.05,-25.88
31/07/2019,-26.14,-25.88
01/08/2019,-26.68,-26.06
02/08/2019,-26.48,-26.05
03/08/2019,-26.32,-25.99
04/08/2019,-26.34,-26.0
05/08/2019,-26.4,-26.06
06/08/2019,-26.89,-26.23
07/08/2019,-26.87,-26.24
08/08/2019,-26.88,-26.26
09/08/2019,-26.9,-26.28
10/08/2019,-26.99,-26.36
11/08/2019,-26.94,-26.34
12/08/2019,-27.02,-26.36
13/08/2019,-27.14,-26.43
14/08/2019,-27.09,-26.44
15/08/2019,-26.56,-26.31
16/08/2019,-26.6,-26.24
17/08/2019,-26.59,-26.26
18/08/2019,-26.61,-26.28
19/08/2019,-26.67,-26.3
20/08/2019,-27.01,-26.38
21/08/2019,-27.16,-26.47
22/08/2019,-27.11,-26.49
23/08/2019,-26.59,-26.32
24/08/2019,-26.47,-26.22
25/08/2019,-26.49,-26.21
26/08/2019,-26.49,-26.18
27/08/2019,-26.59,-26.24
28/08/2019,-26.59,-26.24
29/08/2019,-26.51,-26.19
30/08/2019,-26.54,-26.19
31/08/2019,-26.61,-26.22
01/09/2019,-26.37,-26.08
02/09/2019,-26.58,-26.17
03/09/2019,-26.66,-26.26
04/09/2019,-26.57,-26.22
05/09/2019,-26.57,-26.2
06/09/2019,-26.61,-26.22
07/09/2019,-26.61,-26.24
08/09/2019,-26.59,-26.2
09/09/2019,-26.94,-26.26
10/09/2019,-27.04,-26.38
11/09/2019,-26.97,-26.44
12/09/2019,-26.97,-26.46
13/09/2019,-27.18,-26.54
14/09/2019,-27.23,-26.55
15/09/2019,-26.98,-26.46
16/09/2019,-27.16,-26.49
17/09/2019,-27.11,-26.51
18/09/2019,-27.15,-26.5
19/09/2019,-27.25,-26.56
20/09/2019,-27.3,-26.63
21/09/2019,-27.29,-26.63
22/09/2019,-27.07,-26.54
23/09/2019,-27.11,-26.48
24/09/2019,-27.16,-26.53
25/09/2019,-27.21,-26.55
26/09/2019,-27.22,-26.61
27/09/2019,-27.17,-26.61
28/09/2019,-27.22,-26.62
29/09/2019,-27.14,-26.58
30/09/2019,-27.18,-26.58
01/10/2019,-27.15,-26.57
02/10/2019,-27.21,-26.56
03/10/2019,-27.18,-26.58
04/10/2019,-27.26,-26.63
05/10/2019,-27.26,-26.62
06/10/2019,-27.18,-26.61
07/10/2019,-27.17,-26.59
08/10/2019,-27.36,-26.71
09/10/2019,-27.39,-26.75
10/10/2019,-27.36,-26.75
11/10/2019,-27.44,-26.81
12/10/2019,-27.46,-26.84
13/10/2019,-27.39,-26.79
14/10/2019,-27.38,-26.78
15/10/2019,-27.36,-26.74
16/10/2019,-27.3,-26.73
17/10/2019,-27.42,-26.79
18/10/2019,-27.51,-26.84
19/10/2019,-27.46,-26.81
20/10/2019,-27.46,-26.81
21/10/2019,-27.43,-26.82
22/10/2019,-27.5,-26.84
23/10/2019,-27.42,-26.81
24/10/2019,-27.43,-26.8
25/10/2019,-27.37,-26.79
26/10/2019,-27.48,-26.85
27/10/2019,-27.24,-26.78
28/10/2019,-27.21,-26.76
29/10/2019,-27.16,-26.73
30/10/2019,-27.24,-26.78
31/10/2019,-27.25,-26.77
01/11/2019,-27.24,-26.76
02/11/2019,-27.22,-26.72
03/11/2019,-27.19,-26.68
04/11/2019,-27.18,-26.71
05/11/2019,-27.16,-26.69
06/11/2019,-27.02,-26.65
07/11/2019,-27.13,-26.72
08/11/2019,-26.92,-26.64
09/11/2019,-27.02,-26.69
10/11/2019,-27.0,-26.69
11/11/2019,-27.02,-26.68
12/11/2019,-26.91,-26.54
13/11/2019,-26.91,-26.6
14/11/2019,-26.93,-26.58
15/11/2019,-26.72,-26.46
16/11/2019,-26.83,-26.51
17/11/2019,-26.69,-26.45
18/11/2019,-26.91,-26.55
19/11/2019,-26.88,-26.61
20/11/2019,-26.69,-26.49
21/11/2019,-26.82,-26.55
22/11/2019,-26.96,-26.58
23/11/2019,-26.86,-26.54
24/11/2019,-26.76,-26.45
25/11/2019,-26.74,-26.45
26/11/2019,-26.8,-26.52
27/11/2019,-26.86,-26.49
28/11/2019,-26.85,-26.5
29/11/2019,-26.79,-26.52
30/11/2019,-26.88,-26.56
01/12/2019,-26.84,-26.55
02/12/2019,-26.74,-26.46
03/12/2019,-26.71,-26.45
04/12/2019,-26.74,-26.43
05/12/2019,-26.61,-26.38
06/12/2019,-26.64,-26.35
07/12/2019,-26.54,-26.31
08/12/2019,-26.45,-26.22
09/12/2019,-26.46,-26.18
10/12/2019,-26.45,-26.18
11/12/2019,-26.47,-26.18
12/12/2019,-26.34,-26.08
13/12/2019,-26.25,-25.95
14/12/2019,-26.44,-26.09
15/12/2019,-26.44,-26.18
16/12/2019,-26.43,-26.15
17/12/2019,-26.48,-26.16
18/12/2019,-26.32,-26.06
19/12/2019,-26.12,-25.94
20/12/2019,-26.17,-25.92
21/12/2019,-26.26,-25.84
22/12/2019,-26.32,-25.86
23/12/2019,-26.25,-25.97
24/12/2019,-26.27,-26.01
25/12/2019,-25.82,-25.82
26/12/2019,-25.85,-25.75
27/12/2019,-26.14,-25.85
28/12/2019,-26.17,-25.89
29/12/2019,-25.98,-25.82
30/12/2019,-26.2,-25.87
31/12/2019,-26.23,-25.87
01/01/2020,-25.99,-25.79
02/01/2020,-25.96,-25.73
03/01/2020,-26.02,-25.73
04/01/2020,-25.97,-25.68
05/01/2020,-25.96,-25.71
06/01/2020,-25.75,-25.62
07/01/2020,-25.89,-25.63
08/01/2020,-25.91,-25.63
09/01/2020,-26.17,-25.71
10/01/2020,-26.11,-25.7
11/01/2020,-26.04,-25.68
12/01/2020,-26.0,-25.65
13/01/2020,-26.0,-25.63
14/01/2020,-25.95,-25.63
15/01/2020,-26.03,-25.62
16/01/2020,-25.81,-25.56
17/01/2020,-25.84,-25.54
18/01/2020,-25.86,-25.48
19/01/2020,-25.75,-25.48
20/01/2020,-25.94,-25.6
21/01/2020,-25.83,-25.58
22/01/2020,-25.91,-25.55
23/01/2020,-25.74,-25.5
24/01/2020,-25.68,-25.45
25/01/2020,-25.62,-25.37
26/01/2020,-25.96,-25.54
27/01/2020,-25.72,-25.46
28/01/2020,-25.62,-25.31
29/01/2020,-25.59,-25.31
30/01/2020,-25.97,-25.43
31/01/2020,-25.75,-25.45
01/02/2020,-25.63,-25.36
02/02/2020,-25.66,-25.39
03/02/2020,-25.54,-25.32
04/02/2020,-25.74,-25.31
05/02/2020,-25.7,-25.43
06/02/2020,-25.59,-25.42
07/02/2020,-25.67,-25.42
08/02/2020,-25.64,-25.4
09/02/2020,-25.59,-25.37
10/02/2020,-25.42,-25.24
11/02/2020,-25.43,-25.22
12/02/2020,-25.56,-25.26
13/02/2020,-25.52,-25.29
14/02/2020,-25.52,-25.21
15/02/2020,-25.63,-25.34
16/02/2020,-25.56,-25.33
17/02/2020,-25.42,-25.23
18/02/2020,-25.32,-25.15
19/02/2020,-25.38,-25.16
20/02/2020,-25.45,-25.19
21/02/2020,-25.5,-25.19
22/02/2020,-25.53,-25.26
23/02/2020,-25.41,-25.22
24/02/2020,-25.42,-25.14
25/02/2020,-25.42,-25.1
26/02/2020,-25.41,-25.07
27/02/2020,-25.45,-25.17
28/02/2020,-25.52,-25.17
29/02/2020,-25.54,-25.23
01/03/2020,-25.32,-25.07
02/03/2020,-25.38,-25.07
03/03/2020,-25.29,-24.98
04/03/2020,-25.37,-25.07
05/03/2020,-25.39,-25.06
06/03/2020,-25.27,-24.96
07/03/2020,-25.42,-25.06
08/03/2020,-25.41,-25.12
09/03/2020,-25.38,-25.04
10/03/2020,-25.4,-25.13
11/03/2020,-25.39,-25.14
12/03/2020,-25.15,-25.07
13/03/2020,-25.07,-24.93
14/03/2020,-25.28,-25.0
15/03/2020,-25.27,-25.04
16/03/2020,-25.26,-25.08
17/03/2020,-25.25,-25.04
18/03/2020,-25.14,-24.98
19/03/2020,-25.03,-24.93
20/03/2020,-25.29,-24.99
21/03/2020,-25.17,-24.88
22/03/2020,-25.06,-24.9
23/03/2020,-25.09,-24.95
24/03/2020,-24.81,-24.79
25/03/2020,-24.64,-24.66
26/03/2020,-24.62,-24.62
27/03/2020,-24.81,-24.67
28/03/2020,-24.81,-24.79
02/04/2020,-25.12,-24.72
03/04/2020,-25.04,-24.74
04/04/2020,-25.14,-24.79
05/04/2020,-25.15,-24.85
06/04/2020,-25.24,-24.88
07/04/2020,-25.17,-24.87
08/04/2020,-25.14,-24.83
09/04/2020,-25.24,-24.86
10/04/2020,-25.32,-24.88
11/04/2020,-25.39,-24.93
12/04/2020,-25.35,-24.96
13/04/2020,-25.24,-24.89
14/04/2020,-24.99,-24.77
15/04/2020,-25.31,-24.91
16/04/2020,-25.24,-24.87
17/04/2020,-25.32,-24.9
18/04/2020,-25.35,-24.92
19/04/2020,-25.35,-24.9
20/04/2020,-25.06,-24.8
21/04/2020,-24.81,-24.64
22/04/2020,-24.77,-24.64
23/04/2020,-24.97,-24.68
24/04/2020,-25.09,-24.73
25/04/2020,-25.1,-24.75
26/04/2020,-25.11,-24.77
27/04/2020,-25.14,-24.81
28/04/2020,-25.01,-24.75
29/04/2020,-24.96,-24.68
30/04/2020,-25.03,-24.7
01/05/2020,-24.99,-24.67
02/05/2020,-25.0,-24.65
03/05/2020,-25.05,-24.7
04/05/2020,-25.11,-24.77
05/05/2020,-25.08,-24.77
06/05/2020,-24.97,-24.68
07/05/2020,-25.06,-24.76
08/05/2020,-25.02,-24.74
09/05/2020,-25.14,-24.78
10/05/2020,-25.02,-24.72
11/05/2020,-24.97,-24.67
12/05/2020,-24.93,-24.67
13/05/2020,-24.95,-24.66
