Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Lake_Level,Flow_Rate
30/01/2005,0.0,0.0,0.0,0.0,0.0,250.62,0.6
31/01/2005,0.0,0.0,0.0,0.0,0.0,250.62,0.6
01/02/2005,0.0,0.0,0.0,0.0,0.0,250.63,0.6
02/02/2005,0.0,0.0,0.0,0.0,0.0,250.64,0.6
03/02/2005,0.0,0.0,0.0,0.0,0.0,250.64,0.6
04/02/2005,0.0,0.0,0.0,0.0,0.0,250.64,0.6
05/02/2005,0.0,0.0,0.0,0.0,0.0,250.64,0.6
06/02/2005,0.0,0.0,0.0,0.0,0.0,250.65,0.6
07/02/2005,0.0,0.0,0.0,0.0,0.0,250.65,0.6
08/02/2005,0.0,0.0,0.0,0.0,0.0,250.66,0.6
09/02/2005,0.0,0.0,0.0,0.0,0.0,250.66,0.6
10/02/2005,0.0,0.0,0.0,0.0,0.0,250.66,0.6
11/02/2005,0.0,0.0,0.0,0.0,0.0,250.66,0.6
12/02/2005,0.0,0.0,0.2,0.0,0.0,250.66,0.6
13/02/2005,2.2,1.6,3.6,1.4,2.2,250.66,0.6
14/02/2005,0.2,0.0,0.0,0.0,0.0,250.66,0.6
15/02/2005,0.0,0.0,0.0,0.0,0.0,250.66,0.6
16/02/2005,0.0,0.0,0.0,0.0,0.0,250.66,0.6
17/02/2005,0.0,0.0,0.0,0.0,0.0,250.66,0.6
18/02/2005,0.0,0.0,0.0,0.0,0.0,250.66,0.6
19/02/2005,0.0,0.0,0.0,0.0,0.0,250.66,0.6
20/02/2005,2.0,0.4,0.6,2.4,2.4,250.66,0.6
21/02/2005,5.4,5.2,3.8,6.8,10.6,250.66,0.6
22/02/2005,13.4,2.6,9.4,8.6,6.6,250.67,0.6
23/02/2005,4.8,2.0,1.0,5.2,3.0,250.67,0.6
24/02/2005,10.8,5.0,0.0,10.0,6.2,250.68,0.6
25/02/2005,0.2,8.6,0.0,0.4,20.8,250.69,0.6
26/02/2005,0.0,0.0,0.0,0.0,0.0,250.7,0.6
27/02/2005,0.0,0.0,0.0,0.0,0.0,250.71,0.6
28/02/2005,0.0,0.0,0.0,0.0,0.0,250.72,0.6
01/03/2005,0.0,0.0,0.0,0.0,0.0,250.72,0.6
02/03/2005,0.0,0.0,0.0,0.0,0.0,250.72,0.6
03/03/2005,1.2,0.0,4.6,0.8,0.0,250.72,0.6
04/03/2005,20.2,23.6,20.4,18.0,23.0,250.74,0.6
05/03/2005,1.8,5.0,0.0,10.4,4.6,250.74,0.6
06/03/2005,0.0,0.0,0.0,0.0,0.0,250.76,0.6
07/03/2005,0.0,0.2,1.8,0.0,0.0,250.78,0.6
08/03/2005,0.0,0.0,0.0,0.0,0.0,250.79,0.6
09/03/2005,0.0,0.0,0.0,0.0,0.0,250.81,0.6
10/03/2005,0.2,0.0,0.0,0.0,0.2,250.84,0.6
11/03/2005,0.0,0.0,0.2,0.2,0.4,250.89,0.6
12/03/2005,1.8,2.0,1.4,2.0,1.4,250.94,0.6
13/03/2005,10.0,14.8,14.6,15.0,15.4,251.08,0.6
14/03/2005,0.0,0.2,0.0,0.0,0.2,251.26,0.6
15/03/2005,0.0,0.0,0.0,0.0,0.0,251.34,0.6
16/03/2005,0.0,0.0,0.0,0.0,0.0,251.4,0.6
17/03/2005,0.0,0.0,0.0,0.0,0.0,251.45,0.6
18/03/2005,0.0,0.0,0.0,0.0,0.0,251.48,0.6
19/03/2005,0.0,0.2,0.0,0.0,0.0,251.52,0.6
20/03/2005,0.0,0.2,0.0,0.0,0.0,251.55,0.6
21/03/2005,0.0,0.0,0.0,0.0,0.0,251.57,0.6
22/03/2005,0.6,1.8,0.0,0.8,0.2,251.58,0.6
23/03/2005,0.4,0.6,0.0,0.4,0.0,251.6,0.6
24/03/2005,3.8,8.2,5.0,9.4,4.8,251.61,0.6
25/03/2005,6.8,5.6,7.6,6.4,6.0,251.67,0.6
26/03/2005,0.0,1.2,0.6,0.2,0.2,251.71,0.6
27/03/2005,41.4,21.8,38.2,49.8,48.4,251.75,6.0
28/03/2005,0.0,0.0,0.0,0.0,0.0,252.16,15.0
29/03/2005,0.6,0.0,0.0,0.0,0.8,252.14,15.5
30/03/2005,0.2,0.0,0.0,0.0,0.0,252.11,12.7
31/03/2005,0.0,0.0,0.0,0.0,0.0,252.09,10.5
01/04/2005,0.0,0.0,0.0,0.0,0.0,252.07,9.5
02/04/2005,0.0,0.0,0.0,0.0,0.0,252.07,8.5
03/04/2005,0.0,0.0,0.0,0.0,0.0,252.06,7.5
04/04/2005,0.0,0.0,0.0,0.0,0.0,252.05,6.5
05/04/2005,0.0,0.0,0.0,0.0,0.0,252.05,5.5
06/04/2005,0.0,0.0,0.0,0.0,0.0,252.05,5.6
07/04/2005,0.0,0.0,0.0,0.0,0.0,252.05,5.5
08/04/2005,6.2,10.2,7.8,7.0,4.2,252.04,5.5
09/04/2005,4.4,2.4,2.2,1.2,2.4,252.06,6.1
10/04/2005,5.2,26.0,37.2,6.0,4.4,252.07,9.9
11/04/2005,2.4,10.2,21.4,0.4,0.2,252.16,16.3
12/04/2005,0.0,0.0,0.0,0.0,0.0,252.16,17.0
13/04/2005,0.0,0.0,0.0,0.0,0.0,252.13,13.1
14/04/2005,0.0,0.0,0.0,0.0,0.0,252.09,11.6
15/04/2005,0.0,0.0,0.0,0.0,0.0,252.08,8.9
16/04/2005,15.0,18.0,13.0,20.2,19.0,252.07,10.1
17/04/2005,1.0,6.0,2.4,1.2,2.2,252.1,11.9
18/04/2005,0.0,0.2,0.2,0.0,0.2,252.1,11.7
19/04/2005,3.4,7.2,2.0,3.6,5.0,252.09,10.0
20/04/2005,18.8,48.6,35.4,35.6,28.6,252.2,18.0
21/04/2005,4.0,1.8,2.6,4.6,8.0,252.25,26.2
22/04/2005,0.2,0.0,0.0,0.0,0.0,252.18,19.7
23/04/2005,0.0,0.0,0.0,0.0,0.0,252.12,15.3
24/04/2005,1.8,1.6,3.0,0.8,1.0,252.1,12.0
25/04/2005,2.0,7.2,2.4,3.6,2.2,252.09,10.7
26/04/2005,0.0,0.0,0.0,0.0,0.0,252.08,9.8
27/04/2005,0.0,0.0,0.0,0.0,0.0,252.08,9.1
28/04/2005,0.0,0.0,0.0,0.0,0.0,252.07,8.4
29/04/2005,0.0,0.0,0.0,0.0,0.0,252.06,7.4
30/04/2005,0.0,0.0,0.0,0.0,0.0,252.06,6.9
01/05/2005,0.0,0.0,0.0,0.0,0.0,252.05,6.5
02/05/2005,0.0,0.0,0.0,0.0,0.0,252.04,5.3
03/05/2005,0.0,0.0,0.0,0.0,0.0,252.04,4.5
04/05/2005,0.0,0.0,0.0,0.0,0.0,252.04,4.4
05/05/2005,0.0,0.0,0.0,0.0,0.0,252.04,4.5
06/05/2005,0.0,0.0,0.0,0.0,0.0,252.04,4.4
07/05/2005,0.0,0.0,0.0,0.0,0.0,252.04,3.8
08/05/2005,0.0,0.0,0.0,0.0,0.0,252.03,3.7
09/05/2005,0.0,0.0,0.0,0.0,0.0,252.03,3.0
10/05/2005,1.8,1.0,1.6,1.0,1.6,252.03,3.0
11/05/2005,4.6,5.2,6.6,4.0,5.8,252.04,3.6
12/05/2005,0.0,0.0,0.0,0.0,0.0,252.03,3.0
13/05/2005,0.0,0.2,0.0,0.0,0.0,252.03,3.0
14/05/2005,0.8,2.2,0.8,0.2,0.0,252.03,3.0
15/05/2005,0.4,0.0,0.2,0.4,1.8,252.03,3.0
16/05/2005,0.0,0.0,0.0,0.0,0.0,252.03,2.8
17/05/2005,8.4,15.4,8.2,10.8,12.4,252.03,3.4
18/05/2005,15.8,14.8,19.2,13.4,25.0,252.04,4.2
19/05/2005,0.0,0.2,0.2,0.0,0.2,252.05,5.1
20/05/2005,0.0,0.0,0.0,0.0,0.0,252.05,5.1
21/05/2005,0.0,0.0,0.0,0.0,0.0,252.05,4.2
22/05/2005,0.0,0.0,0.0,0.0,0.0,252.04,3.8
23/05/2005,0.0,0.0,0.0,0.0,0.0,252.03,2.8
24/05/2005,0.0,0.0,0.0,0.0,0.0,252.02,2.0
25/05/2005,0.0,0.0,0.0,0.0,0.0,252.02,2.0
26/05/2005,0.0,0.0,0.0,0.0,0.0,252.02,1.5
27/05/2005,0.0,0.0,0.0,0.0,0.0,252.02,1.5
28/05/2005,0.0,0.0,0.0,0.0,0.0,252.02,1.5
29/05/2005,0.0,0.0,0.0,0.0,0.0,252.02,1.5
30/05/2005,0.0,0.0,0.0,0.0,0.0,252.02,1.5
31/05/2005,0.0,0.0,0.0,0.0,0.0,252.02,1.5
01/06/2005,0.0,0.0,0.0,0.0,0.0,252.01,0.6
02/06/2005,0.0,0.0,0.0,0.0,0.0,252.0,0.6
03/06/2005,0.0,0.0,0.0,0.0,0.0,251.99,0.6
04/06/2005,0.0,0.0,0.0,0.0,0.0,251.98,0.6
05/06/2005,0.0,0.6,0.2,0.0,0.0,251.98,0.6
06/06/2005,0.0,0.0,0.0,0.0,0.0,251.97,0.6
07/06/2005,1.2,4.2,2.0,2.4,5.0,251.95,0.6
08/06/2005,0.0,0.2,0.0,0.0,0.0,251.94,0.6
09/06/2005,0.2,0.2,0.2,0.2,0.0,251.92,0.6
10/06/2005,0.0,0.0,0.0,0.0,0.0,251.91,0.6
11/06/2005,0.0,0.0,0.0,0.0,0.0,251.9,0.6
12/06/2005,0.0,0.0,0.0,0.0,0.0,251.89,0.6
13/06/2005,0.0,0.0,0.0,0.0,0.0,251.88,0.6
14/06/2005,11.0,12.0,15.0,17.8,19.8,251.86,0.6
15/06/2005,8.0,6.4,18.2,3.4,13.0,251.87,0.6
16/06/2005,0.2,0.2,0.0,0.0,0.0,251.88,0.6
17/06/2005,0.0,0.0,0.0,0.0,0.0,251.87,0.6
18/06/2005,0.0,0.0,0.0,0.0,0.0,251.86,0.6
19/06/2005,0.0,0.0,0.0,0.0,0.0,251.85,0.6
20/06/2005,0.0,0.0,0.0,0.0,0.0,251.84,0.6
21/06/2005,0.0,0.0,0.0,0.0,0.0,251.83,0.6
22/06/2005,0.0,0.0,0.0,0.0,0.0,251.82,0.6
23/06/2005,0.0,0.0,0.0,0.0,0.0,251.8,0.6
24/06/2005,0.0,0.0,0.0,0.0,0.0,251.79,0.6
25/06/2005,0.0,0.0,0.0,0.0,0.0,251.78,0.6
26/06/2005,0.0,0.0,0.0,0.0,0.0,251.77,0.6
27/06/2005,0.0,0.0,0.0,0.0,0.0,251.76,0.6
28/06/2005,0.0,0.0,0.0,0.0,0.0,251.75,0.6
29/06/2005,0.0,0.0,0.0,0.0,0.0,251.73,0.6
30/06/2005,0.0,0.0,0.0,0.0,0.0,251.71,0.6
01/07/2005,3.6,9.2,3.8,5.4,0.6,251.7,0.6
02/07/2005,0.2,0.0,0.0,0.0,0.0,251.69,0.6
03/07/2005,0.0,0.0,0.0,0.0,0.0,251.67,0.6
04/07/2005,0.0,0.0,0.0,0.0,0.0,251.66,0.6
05/07/2005,2.6,17.2,3.2,2.2,3.4,251.64,1.2
06/07/2005,0.0,0.0,0.0,0.0,0.0,251.62,1.2
07/07/2005,0.0,0.0,0.4,0.0,0.0,251.6,1.2
08/07/2005,0.0,2.2,4.2,1.0,1.6,251.58,1.2
09/07/2005,0.4,0.0,0.0,0.0,0.0,251.55,1.2
10/07/2005,9.6,1.4,18.6,8.2,15.8,251.51,1.2
11/07/2005,0.0,0.0,0.2,0.0,0.0,251.52,1.2
12/07/2005,0.0,0.0,0.0,0.0,0.2,251.5,1.2
13/07/2005,0.0,4.2,0.0,2.0,1.6,251.48,1.2
14/07/2005,0.0,0.0,0.0,0.0,0.0,251.45,1.2
15/07/2005,0.0,0.0,0.0,0.0,0.0,251.43,1.2
16/07/2005,0.0,0.0,0.0,0.0,0.0,251.41,1.2
17/07/2005,0.0,0.0,0.0,0.0,0.0,251.38,1.2
18/07/2005,0.0,0.4,0.0,0.0,0.4,251.35,1.2
19/07/2005,7.0,11.2,5.2,3.4,10.6,251.32,2.0
20/07/2005,0.0,0.2,0.0,0.0,0.0,251.3,2.0
21/07/2005,0.0,0.6,10.0,0.0,0.0,251.26,2.0
22/07/2005,0.4,0.0,0.0,0.0,0.0,251.22,2.0
23/07/2005,0.6,0.0,0.4,0.0,0.0,251.18,2.0
24/07/2005,0.0,0.0,0.0,0.0,0.0,251.15,2.0
25/07/2005,0.0,0.0,0.0,0.0,0.0,251.1,2.0
26/07/2005,0.0,0.0,0.0,0.0,0.0,251.06,2.0
27/07/2005,0.0,0.0,0.0,0.0,0.0,251.03,2.0
28/07/2005,0.0,0.0,0.0,0.0,0.0,250.98,2.0
29/07/2005,0.0,0.0,0.0,0.0,0.0,250.95,2.0
30/07/2005,0.0,0.0,0.0,0.0,0.0,250.91,2.0
31/07/2005,0.0,0.0,0.0,0.0,0.0,250.87,2.0
01/08/2005,0.0,0.0,0.0,0.0,0.0,250.82,2.0
02/08/2005,0.0,2.2,0.0,0.0,0.0,250.78,2.5
03/08/2005,18.4,21.4,16.6,10.2,15.8,250.73,2.5
04/08/2005,1.0,1.4,0.8,3.2,4.2,250.7,2.5
05/08/2005,0.0,0.0,0.0,0.0,0.0,250.65,2.5
06/08/2005,0.0,0.0,0.0,0.0,0.0,250.6,2.5
07/08/2005,0.0,0.0,0.0,0.0,0.0,250.55,2.5
08/08/2005,0.0,0.0,0.0,0.0,0.0,250.5,2.5
09/08/2005,0.0,0.0,0.0,0.0,0.0,250.45,2.5
10/08/2005,0.0,0.0,0.0,0.0,0.0,250.4,2.5
11/08/2005,6.4,22.4,11.2,6.2,10.4,250.35,2.5
12/08/2005,1.6,1.0,0.4,0.4,0.4,250.31,2.0
13/08/2005,0.0,0.0,0.0,0.0,0.0,250.27,2.0
14/08/2005,0.0,0.0,0.0,0.0,0.0,250.23,2.0
15/08/2005,26.0,1.4,20.0,16.4,15.8,250.2,2.0
16/08/2005,0.0,0.0,0.0,0.0,0.0,250.18,2.0
17/08/2005,0.0,0.0,0.0,0.0,0.0,250.15,2.0
18/08/2005,0.0,0.0,0.0,0.0,0.0,250.1,2.5
19/08/2005,0.0,0.0,0.0,0.0,0.0,250.05,2.5
20/08/2005,4.2,3.4,1.8,2.2,5.0,250.0,2.5
21/08/2005,10.2,10.6,29.2,10.8,18.0,249.96,2.5
22/08/2005,0.0,0.8,0.2,0.0,0.2,249.94,2.5
23/08/2005,0.0,0.2,0.0,0.0,0.0,249.89,2.5
24/08/2005,0.0,0.0,0.0,0.0,0.0,249.84,2.5
25/08/2005,0.0,0.0,0.0,0.0,0.0,249.79,2.5
26/08/2005,0.0,0.0,0.0,0.0,0.0,249.74,2.5
27/08/2005,2.8,2.2,1.6,3.4,0.4,249.7,2.5
28/08/2005,18.6,26.2,20.4,19.8,25.8,249.68,2.5
29/08/2005,0.0,0.0,0.0,0.0,0.0,249.66,2.5
30/08/2005,0.0,0.0,0.0,0.0,0.0,249.62,2.5
31/08/2005,0.0,0.0,0.0,0.0,0.0,249.58,2.5
01/09/2005,0.0,0.0,0.0,0.0,0.0,249.53,2.5
02/09/2005,0.0,0.0,0.0,0.0,0.0,249.48,2.5
03/09/2005,0.0,0.0,0.0,0.2,0.8,249.43,2.5
04/09/2005,0.0,0.0,0.0,0.2,0.0,249.38,2.5
05/09/2005,0.0,0.0,0.0,0.0,0.0,249.34,2.5
06/09/2005,0.0,0.0,0.0,0.0,0.0,249.29,2.5
07/09/2005,0.4,0.6,0.0,0.6,1.4,249.25,2.5
08/09/2005,5.2,12.6,4.8,7.2,8.2,249.2,2.5
09/09/2005,34.0,14.6,31.2,17.0,19.6,249.16,2.5
10/09/2005,0.0,0.2,0.0,0.0,0.0,249.15,2.5
11/09/2005,7.4,3.8,7.8,14.0,15.6,249.11,2.5
12/09/2005,0.2,1.0,0.2,0.6,0.8,249.07,2.5
13/09/2005,0.2,0.0,0.0,0.0,0.0,249.03,2.5
14/09/2005,0.0,0.0,0.0,0.0,0.0,248.98,2.5
15/09/2005,0.0,0.0,0.0,0.0,0.0,248.94,2.5
16/09/2005,0.0,0.0,0.0,0.0,0.0,248.89,2.5
17/09/2005,11.2,13.2,14.4,8.6,12.0,248.85,2.5
18/09/2005,20.2,22.4,19.0,18.4,20.6,248.83,2.5
19/09/2005,0.4,0.0,0.2,0.2,0.4,248.79,2.5
20/09/2005,0.0,0.0,0.0,0.0,0.0,248.75,2.5
21/09/2005,0.0,0.0,0.0,0.0,0.0,248.7,2.5
22/09/2005,0.0,0.0,0.0,0.0,0.0,248.65,2.5
23/09/2005,0.0,0.0,0.0,0.0,0.0,248.6,2.5
24/09/2005,0.0,0.0,0.0,0.0,0.0,248.56,2.5
25/09/2005,0.2,0.0,0.0,0.0,0.0,248.51,2.5
26/09/2005,0.0,0.0,0.2,0.0,0.0,248.46,2.0
27/09/2005,0.0,0.0,0.0,0.0,0.0,248.43,2.0
28/09/2005,0.0,0.0,0.0,0.0,0.0,248.39,2.0
29/09/2005,1.0,0.8,0.2,0.2,0.8,248.37,0.5
30/09/2005,0.0,0.2,0.0,0.0,0.0,248.37,0.5
01/10/2005,0.0,0.0,0.0,0.0,0.0,248.36,0.5
02/10/2005,29.4,15.6,25.2,23.8,33.6,248.34,0.5
03/10/2005,6.8,9.6,6.0,9.0,9.0,248.37,0.5
04/10/2005,1.0,0.8,1.4,0.4,0.4,248.38,0.5
05/10/2005,19.2,24.4,22.0,21.6,15.8,248.38,0.5
06/10/2005,1.4,1.6,1.0,0.8,1.0,248.42,0.5
07/10/2005,1.8,2.4,2.6,1.2,2.0,248.43,0.5
08/10/2005,6.6,17.2,21.4,10.0,17.4,248.43,0.5
09/10/2005,0.0,0.0,0.0,0.0,0.0,248.45,0.5
10/10/2005,0.0,0.0,0.0,0.0,0.0,248.46,0.5
11/10/2005,0.0,0.0,0.0,0.0,0.0,248.46,0.5
12/10/2005,0.2,0.0,0.0,0.0,0.0,248.45,0.5
13/10/2005,0.0,0.0,0.0,0.0,0.0,248.44,0.5
14/10/2005,0.0,0.0,0.2,0.0,0.0,248.44,0.5
15/10/2005,0.2,0.0,0.0,0.0,0.0,248.44,0.5
16/10/2005,0.2,0.0,0.0,0.0,0.0,248.43,0.5
17/10/2005,0.2,0.0,0.0,0.0,0.0,248.43,0.5
18/10/2005,0.0,0.0,0.0,0.0,0.0,248.43,0.5
19/10/2005,32.2,42.4,29.0,36.0,43.4,248.42,0.5
20/10/2005,28.6,22.4,27.2,27.8,27.6,248.66,0.5
21/10/2005,10.2,5.0,5.8,4.2,6.4,248.73,0.5
22/10/2005,1.0,4.2,1.2,1.4,1.2,248.76,0.6
23/10/2005,0.2,0.2,0.0,0.0,0.0,248.78,0.6
24/10/2005,0.0,0.0,0.0,0.0,0.0,248.78,0.6
25/10/2005,0.2,0.2,0.0,0.0,0.2,248.78,0.6
26/10/2005,0.0,0.0,0.0,0.0,0.0,248.77,0.6
27/10/2005,0.2,0.4,0.4,0.0,0.2,248.76,0.6
28/10/2005,0.2,0.6,0.2,0.2,0.2,248.76,0.6
29/10/2005,0.2,0.2,0.4,0.0,0.2,248.75,0.6
30/10/2005,0.4,0.2,0.2,0.0,0.0,248.75,0.6
31/10/2005,0.0,0.0,0.0,0.0,0.0,248.74,0.6
01/11/2005,12.4,20.6,17.4,15.8,13.4,248.72,0.6
02/11/2005,0.0,0.0,0.0,0.2,0.0,248.76,0.6
03/11/2005,0.0,0.0,0.2,0.0,0.0,248.76,0.6
04/11/2005,0.0,0.0,0.0,0.0,0.0,248.76,0.6
05/11/2005,23.2,36.4,30.6,20.8,17.8,248.76,0.6
06/11/2005,47.2,41.8,46.4,49.0,53.2,249.12,0.6
07/11/2005,0.4,0.0,0.2,0.2,0.4,249.55,0.6
08/11/2005,0.0,0.0,0.0,0.0,0.0,249.61,0.6
09/11/2005,0.2,0.0,0.0,0.0,0.0,249.64,0.6
10/11/2005,0.2,0.2,0.2,0.0,0.2,249.66,0.6
11/11/2005,0.4,0.0,0.0,0.0,0.0,249.67,0.6
12/11/2005,0.2,0.0,0.2,0.0,0.0,249.68,0.6
13/11/2005,0.2,0.0,0.2,0.2,0.0,249.68,0.6
14/11/2005,0.2,0.0,0.0,0.0,0.0,249.68,0.6
15/11/2005,5.4,6.4,6.8,7.0,7.6,249.69,0.6
16/11/2005,0.2,0.4,0.8,0.6,0.2,249.7,0.6
17/11/2005,4.2,5.8,5.4,5.0,6.4,249.71,0.6
18/11/2005,0.0,0.0,0.0,0.0,0.0,249.71,0.6
19/11/2005,0.4,0.0,0.2,0.0,0.0,249.7,0.6
20/11/2005,0.2,0.0,0.0,0.2,0.0,249.7,0.6
21/11/2005,0.0,0.4,0.2,0.0,0.0,249.69,0.6
22/11/2005,0.0,0.0,0.2,0.0,0.0,249.69,0.6
23/11/2005,0.6,1.0,2.2,0.0,0.2,249.68,0.6
24/11/2005,0.4,0.6,3.2,0.2,0.0,249.68,0.6
25/11/2005,19.2,47.4,29.0,49.8,37.4,249.67,0.6
26/11/2005,38.0,47.4,37.6,31.0,34.8,250.01,0.6
27/11/2005,12.4,7.6,13.6,7.8,10.4,250.71,0.6
28/11/2005,9.2,13.0,12.4,18.2,16.8,250.96,0.6
29/11/2005,14.2,23.6,14.2,15.8,16.4,251.13,2.0
30/11/2005,4.2,5.0,2.8,5.0,6.6,251.49,4.5
01/12/2005,0.0,0.0,0.0,0.2,0.0,251.57,5.2
02/12/2005,0.4,1.0,0.4,0.4,0.4,251.59,5.2
03/12/2005,20.2,16.4,13.0,11.2,8.4,251.65,5.2
04/12/2005,8.6,7.6,4.8,4.4,5.0,251.8,5.2
05/12/2005,24.0,24.0,25.6,28.8,37.0,251.85,12.0
06/12/2005,7.0,9.6,5.2,9.6,10.4,252.15,23.8
07/12/2005,1.2,1.0,1.0,0.2,0.0,252.13,22.6
08/12/2005,9.4,11.0,8.4,8.0,12.0,252.09,18.5
09/12/2005,5.8,9.6,15.8,5.2,7.2,252.09,18.6
10/12/2005,0.0,0.0,0.0,0.0,0.0,252.09,17.1
11/12/2005,0.0,0.0,0.2,0.0,0.0,252.03,11.4
12/12/2005,7.6,9.2,7.2,10.8,17.8,251.99,8.7
13/12/2005,0.2,0.0,0.0,0.0,1.8,251.98,8.1
14/12/2005,0.2,0.4,0.0,0.0,0.0,251.96,7.4
15/12/2005,0.0,0.0,0.0,0.0,0.0,251.93,7.2
16/12/2005,0.0,0.0,0.0,0.0,0.0,251.87,5.5
17/12/2005,4.4,2.4,3.8,2.4,2.0,251.89,3.9
18/12/2005,0.2,1.2,1.6,0.0,1.6,251.89,4.2
19/12/2005,0.0,0.0,0.0,0.0,0.0,251.89,4.4
20/12/2005,0.0,0.0,0.0,0.0,0.0,251.87,4.3
21/12/2005,0.0,0.0,0.0,0.0,0.0,251.87,4.2
22/12/2005,0.2,0.0,0.0,0.0,0.0,251.85,4.1
23/12/2005,0.0,0.0,0.2,0.0,0.2,251.84,4.0
24/12/2005,0.6,0.0,0.2,0.0,0.2,251.84,4.0
25/12/2005,13.4,14.0,13.2,14.8,21.0,251.84,3.9
26/12/2005,5.0,9.8,7.2,8.4,7.8,251.88,3.6
27/12/2005,6.8,7.6,3.8,3.8,7.6,251.95,4.5
28/12/2005,0.2,0.2,0.0,0.0,0.2,252.0,6.0
29/12/2005,3.6,0.6,3.6,3.4,3.2,251.98,6.0
30/12/2005,0.0,1.6,1.4,0.6,1.6,251.95,5.4
31/12/2005,13.0,20.0,14.2,16.8,20.2,251.93,5.4
01/01/2006,19.4,18.2,17.4,12.8,18.6,252.12,16.8
02/01/2006,0.4,1.6,0.4,0.2,0.0,252.16,24.6
03/01/2006,0.0,0.0,0.0,0.0,0.0,252.08,17.6
04/01/2006,0.0,0.0,0.0,0.0,0.0,252.04,11.1
05/01/2006,0.0,0.0,0.0,0.0,0.0,251.98,7.4
06/01/2006,0.2,0.0,0.0,0.0,0.0,251.94,6.3
07/01/2006,0.0,0.0,0.0,0.0,0.0,251.89,5.8
08/01/2006,0.0,0.0,0.0,0.0,0.0,251.86,5.4
09/01/2006,0.0,0.0,0.0,0.0,0.0,251.82,5.1
10/01/2006,0.0,0.2,0.0,0.0,0.0,251.8,4.0
11/01/2006,0.0,0.0,0.0,0.0,0.0,251.8,3.3
12/01/2006,0.0,0.0,0.0,0.0,0.0,251.8,3.4
13/01/2006,0.0,0.0,0.0,0.0,0.0,251.8,3.5
14/01/2006,0.2,0.0,0.0,0.0,0.0,251.79,3.7
15/01/2006,0.0,0.0,0.0,0.0,0.0,251.78,3.8
16/01/2006,0.0,0.0,0.0,0.0,0.0,251.77,3.6
17/01/2006,41.8,40.2,33.4,37.4,52.4,251.77,8.4
18/01/2006,23.8,30.4,16.4,21.0,43.0,252.28,35.8
19/01/2006,0.0,0.2,0.0,0.0,0.2,252.21,33.6
20/01/2006,0.2,0.0,0.2,0.2,0.0,252.05,17.5
21/01/2006,0.4,2.0,1.2,0.6,1.2,252.0,10.0
22/01/2006,0.0,0.0,0.0,0.2,0.0,251.95,7.0
23/01/2006,0.0,0.0,0.0,0.0,0.0,251.89,6.1
24/01/2006,0.0,0.0,0.0,0.0,0.0,251.84,5.3
25/01/2006,0.0,0.0,0.0,0.0,0.0,251.8,4.9
26/01/2006,1.0,0.0,1.0,2.2,0.0,251.78,4.7
27/01/2006,5.0,21.6,5.4,7.4,9.6,251.78,4.5
28/01/2006,0.2,0.0,0.2,0.4,0.6,251.78,4.5
29/01/2006,1.0,1.0,0.2,0.8,1.6,251.77,4.5
30/01/2006,0.0,0.2,0.2,0.0,0.2,251.76,4.6
31/01/2006,0.0,0.0,0.0,0.0,0.0,251.75,4.6
01/02/2006,0.0,0.0,0.0,0.0,0.0,251.74,4.1
02/02/2006,0.0,0.0,0.0,0.0,0.0,251.72,3.6
03/02/2006,0.0,0.0,0.0,0.0,0.0,251.7,3.7
04/02/2006,0.0,0.0,0.0,0.0,0.0,251.68,3.7
05/02/2006,0.0,0.0,0.0,0.0,0.0,251.66,3.5
06/02/2006,0.0,0.0,0.0,0.0,0.0,251.64,2.9
07/02/2006,0.0,0.0,0.0,0.0,0.0,251.63,2.2
08/02/2006,3.8,3.8,2.8,2.6,4.8,251.63,2.2
09/02/2006,0.2,0.2,0.0,0.2,0.2,251.64,2.3
10/02/2006,0.2,0.0,0.2,0.2,0.0,251.63,2.3
11/02/2006,0.0,0.0,0.0,0.0,0.0,251.62,2.5
12/02/2006,0.0,0.0,0.0,0.0,0.0,251.61,2.6
13/02/2006,0.0,0.0,0.0,0.0,0.0,251.6,2.6
14/02/2006,0.0,0.0,0.0,0.0,0.0,251.59,2.6
15/02/2006,5.6,13.0,5.2,5.2,8.4,251.58,2.0
16/02/2006,11.6,23.8,10.8,14.4,25.6,251.61,2.8
17/02/2006,0.8,1.8,0.6,0.4,0.8,251.81,4.6
18/02/2006,0.2,2.2,1.0,0.0,0.0,251.85,5.2
19/02/2006,1.6,3.2,1.6,0.0,0.4,251.83,5.1
20/02/2006,20.0,22.2,19.0,17.8,22.0,251.88,6.3
21/02/2006,9.6,15.8,10.8,9.2,10.0,251.93,8.0
22/02/2006,6.8,11.8,8.4,5.4,6.0,251.96,8.8
23/02/2006,0.2,0.4,0.4,0.2,0.2,251.97,8.2
24/02/2006,1.0,2.6,3.6,2.0,3.6,251.94,7.0
25/02/2006,1.4,0.0,0.4,0.4,1.0,251.91,6.9
26/02/2006,0.0,0.2,0.0,0.0,0.0,251.88,6.5
27/02/2006,0.0,0.0,0.0,0.0,0.0,251.83,6.2
28/02/2006,1.8,0.0,0.4,1.4,0.4,251.8,5.8
01/03/2006,5.2,0.0,1.6,0.2,6.6,251.77,5.7
02/03/2006,1.0,1.4,2.6,1.8,1.2,251.73,4.5
